,bio_source,fold,nan_r2,masked_mse_loss,total_time(sec)
593,bio_source_THP-1,mean,0.317240969074236,0.8815007049208218,7.658769416809082
594,bio_source_U-251,0,0.5139425520799301,0.4840223892358566,7.585490942001343
595,bio_source_U-251,1,0.5534149263905823,0.4807332318814878,7.639998912811279
596,bio_source_U-251,2,0.5343343555732986,0.4979455172933604,7.576692819595337
597,bio_source_U-251,3,0.5778914499800665,0.4389482520978674,7.571764945983887
598,bio_source_U-251,4,0.5644297703294319,0.4711540637789501,7.681177616119385
599,bio_source_U-251,5,0.5624035560979371,0.4444303276609066,7.627424478530884
600,bio_source_U-251,6,0.5867954988484771,0.4393813315858337,7.593773603439331
601,bio_source_U-251,7,0.5470760492269652,0.4370329361952773,7.590356588363647
602,bio_source_U-251,8,0.506072040337876,0.4364498510906057,7.666509389877319
603,bio_source_U-251,9,0.5727594496973939,0.4226497279406231,7.585854530334473
604,bio_source_U-251,mean,0.5519119648561958,0.4552747628760769,7.611904382705688
605,bio_source_U-343,0,0.5026153664893271,0.4728110456478815,7.593398332595825
606,bio_source_U-343,1,0.5744211217061623,0.4358730877902985,7.556917905807495
607,bio_source_U-343,2,0.5386524417254488,0.475126285517713,7.584867715835571
608,bio_source_U-343,3,0.5599444441920536,0.4489774823946171,7.566321849822998
609,bio_source_U-343,4,0.5708845136252572,0.4498910311738511,7.564432621002197
610,bio_source_U-343,5,0.5574284465999881,0.4459952687154501,7.6974241733551025
611,bio_source_U-343,6,0.5766712788125767,0.4661510105792727,7.6040198802948
612,bio_source_U-343,7,0.5350885192847794,0.4315435726830089,7.587987899780273
613,bio_source_U-343,8,0.5413140493593972,0.4062472267515357,7.580469846725464
614,bio_source_U-343,9,0.5495394986227452,0.4583176728934237,7.639479875564575
615,bio_source_U-343,mean,0.5506559680417735,0.4490933684147052,7.59753201007843
616,bio_source_U2392,0,0.0501879397738673,0.7300012287946662,7.560448408126831
617,bio_source_U2392,1,0.1060645604154473,0.6379439110372853,7.564066171646118
618,bio_source_U2392,2,0.1516072470348483,0.6766092756156892,7.587657451629639
619,bio_source_U2392,3,0.0749060501010736,0.6955529343022622,7.671720266342163
620,bio_source_U2392,4,0.1616163589622858,0.6676079305209459,7.5572099685668945
621,bio_source_U2392,5,0.1364375467880708,0.6854736473334877,7.58701229095459
622,bio_source_U2392,6,0.0519829183853174,0.6447553715083977,7.612054824829102
623,bio_source_U2392,7,0.0224497513686584,0.6723111897181064,7.666845798492432
624,bio_source_U2392,8,0.127342498792507,0.6419431994447629,7.573086500167847
625,bio_source_U2392,9,0.1343792952740806,0.6523797191608952,7.528087377548218
626,bio_source_U2392,mean,0.1016974166896157,0.6704578407436498,7.590818905830384
627,bio_source_U2OS,0,0.4800810801141263,0.3896387640923814,7.604491233825684
628,bio_source_U2OS,1,0.5333118356088654,0.3431412954753945,7.652360200881958
629,bio_source_U2OS,2,0.5012919305023712,0.383230245050582,7.656222581863403
630,bio_source_U2OS,3,0.5078849100747941,0.3789982757464519,7.632412672042847
631,bio_source_U2OS,4,0.5457009591324182,0.3712192067443777,7.68664288520813
632,bio_source_U2OS,5,0.5239306233656809,0.3785895820528168,7.594754457473755
633,bio_source_U2OS,6,0.5363544967791681,0.3650773462785242,7.601282835006714
634,bio_source_U2OS,7,0.5053315097465412,0.353192470717713,7.578655958175659
635,bio_source_U2OS,8,0.5119690638730241,0.3730643466686486,7.656415224075317
636,bio_source_U2OS,9,0.5271365550629497,0.3647165802127363,7.611181974411011
637,bio_source_U2OS,mean,0.5172992964259939,0.3700868113039627,7.627442002296448
638,bio_source_Vero 6,0,0.5478628362023488,0.1635911127361817,7.595163822174072
639,bio_source_Vero 6,1,0.5803372397206414,0.1447916989748101,7.577285528182983
640,bio_source_Vero 6,2,0.5303663817978579,0.1818598109873939,7.664662599563599
641,bio_source_Vero 6,3,0.5783786921458959,0.1593524709449549,7.593397855758667
642,bio_source_Vero 6,4,0.5723893684861645,0.1424527957926796,7.561094045639038
643,bio_source_Vero 6,5,0.5935476340951893,0.1483097216752277,7.591655015945435
644,bio_source_Vero 6,6,0.5727023330984355,0.1526393006397784,7.589771747589111
645,bio_source_Vero 6,7,0.5403166180565008,0.1553643343960562,7.6430394649505615
646,bio_source_Vero 6,8,0.5848828214017754,0.1449114880041137,7.669725656509399
647,bio_source_Vero 6,9,0.5927937481601226,0.1502746675837347,7.764883995056152
648,bio_source_Vero 6,mean,0.5693577673164932,0.1543547401734931,7.625067973136902
649,bio_source_WI38,0,0.5131840614612835,0.3209562849825509,7.670640468597412
650,bio_source_WI38,1,0.5585635816003969,0.2909138351083536,7.583307981491089
651,bio_source_WI38,2,0.5172592342593195,0.3703111235183292,7.61064863204956
652,bio_source_WI38,3,0.5506940091788304,0.3121791929725597,7.691667079925537
653,bio_source_WI38,4,0.5649053990323933,0.3092110701371512,7.630053520202637
654,bio_source_WI38,5,0.5491318756939509,0.3007692736846117,7.612853527069092
655,bio_source_WI38,6,0.5553390194281709,0.3103834528740865,7.622533321380615
656,bio_source_WI38,7,0.5460924039268948,0.2963916121135379,7.779515027999878
657,bio_source_WI38,8,0.557506185273002,0.2955423618411068,7.620283842086792
658,bio_source_WI38,9,0.5135413563594504,0.3214710188022595,7.618146896362305
659,bio_source_WI38,mean,0.5426217126213693,0.3128129226034547,7.643965029716492
660,bio_source_WM902B,0,0.3975218058186458,0.4436270008482806,7.67181134223938
661,bio_source_WM902B,1,0.4536019721668953,0.4015184855861493,7.698119640350342
662,bio_source_WM902B,2,0.4081834007106117,0.4404673209342075,7.601010322570801
663,bio_source_WM902B,3,0.45382400810539,0.3908827336239832,7.599374294281006
664,bio_source_WM902B,4,0.47626154168498,0.352751016848477,7.667639970779419
665,bio_source_WM902B,5,0.4325901268899821,0.3894450409420817,7.601464748382568
666,bio_source_WM902B,6,0.4658115659247559,0.3912422306324656,7.59301495552063
667,bio_source_WM902B,7,0.4474082003846082,0.3883570918538984,7.63982081413269
668,bio_source_WM902B,8,0.4232689025595282,0.4276987435181191,7.77344012260437
669,bio_source_WM902B,9,0.4690655560293789,0.3732910711283754,7.672672748565674
670,bio_source_WM902B,mean,0.4427537080274776,0.3999280735916037,7.651836895942688
671,bio_source_WTC-11,0,0.4657377470039133,0.2705435091024336,7.6426520347595215
672,bio_source_WTC-11,1,0.5061810532977762,0.2349233635909707,7.590737581253052
673,bio_source_WTC-11,2,0.4570756822396524,0.2835377101394254,7.593738555908203
674,bio_source_WTC-11,3,0.4781929970904622,0.2510402191960592,7.678776025772095
675,bio_source_WTC-11,4,0.4990684540853395,0.2358311179530269,7.629770994186401
676,bio_source_WTC-11,5,0.4898919227009004,0.2463020206882179,7.683861017227173
677,bio_source_WTC-11,6,0.4907792149694804,0.251343364679839,7.594374418258667
678,bio_source_WTC-11,7,0.4782558828693142,0.2395721523427906,7.563526153564453
679,bio_source_WTC-11,8,0.4959981727358437,0.2357528472040126,7.570387840270996
680,bio_source_WTC-11,9,0.5065943989512426,0.2234870279914886,7.662752389907837
681,bio_source_WTC-11,mean,0.4867775525943925,0.2472333332888265,7.62105770111084
682,bio_source_ZR75-1,0,0.4967649003436497,0.2981643872204536,7.595329761505127
683,bio_source_ZR75-1,1,0.586593708202361,0.2409804984852251,7.584603071212768
684,bio_source_ZR75-1,2,0.5151105681449969,0.329641027489342,7.644429683685303
685,bio_source_ZR75-1,3,0.5641071454500686,0.2630951494765262,7.616537570953369
686,bio_source_ZR75-1,4,0.5393447912570923,0.2749977168973971,7.602200984954834
687,bio_source_ZR75-1,5,0.5994264407917947,0.2427629519303965,7.627826690673828
688,bio_source_ZR75-1,6,0.5735338071765206,0.2738471065007596,7.674246549606323
689,bio_source_ZR75-1,7,0.5357446267610868,0.2700311894225105,7.607580184936523
690,bio_source_ZR75-1,8,0.5521613506136946,0.2402741164722613,7.58840537071228
691,bio_source_ZR75-1,9,0.5595989032364092,0.2643561842336468,7.611191749572754
692,bio_source_ZR75-1,mean,0.5522386241977675,0.2698150328128519,7.615235161781311
693,bio_source_cardiac fibroblasts,0,0.4665506705005326,0.5416092572713228,7.719102382659912
694,bio_source_cardiac fibroblasts,1,0.459923132193834,0.5809114116880868,7.591468095779419
695,bio_source_cardiac fibroblasts,2,0.4554866147355586,0.5700711558370019,7.629664659500122
696,bio_source_cardiac fibroblasts,3,0.4498104592059478,0.57609844826631,7.693045139312744
697,bio_source_cardiac fibroblasts,4,0.4970572773861624,0.5771310519581985,7.62869668006897
698,bio_source_cardiac fibroblasts,5,0.4490229731317412,0.555016862959013,7.612057209014893
699,bio_source_cardiac fibroblasts,6,0.4639548201459449,0.5355573213709502,7.683421611785889
700,bio_source_cardiac fibroblasts,7,0.4672378773997427,0.493326437572144,7.710753202438354
701,bio_source_cardiac fibroblasts,8,0.4568336681639215,0.5354972611837405,7.706877470016479
702,bio_source_cardiac fibroblasts,9,0.4287870583526185,0.5862798758825125,7.721895694732666
703,bio_source_cardiac fibroblasts,mean,0.4594664551216004,0.555149908398928,7.669698214530944
704,bio_source_ccRCC,0,0.4447955618550359,0.4487552268230976,7.656802892684936
705,bio_source_ccRCC,1,0.5041522310145901,0.3853129703698438,7.7237138748168945
706,bio_source_ccRCC,2,0.4547024540165209,0.4214211072453467,7.735337495803833
707,bio_source_ccRCC,3,0.4814659851722054,0.4043278227046002,7.701808929443359
708,bio_source_ccRCC,4,0.4881359740091445,0.4305117095971571,7.760676145553589
709,bio_source_ccRCC,5,0.4721828807380839,0.4411962278871106,7.64710259437561
710,bio_source_ccRCC,6,0.4932914073806275,0.4046031886546095,7.708794116973877
711,bio_source_ccRCC,7,0.4323577418517815,0.4068048676101844,7.586584568023682
712,bio_source_ccRCC,8,0.4463559237867451,0.4203032568937342,7.676594972610474
713,bio_source_ccRCC,9,0.4876235354780402,0.405673263228513,7.551645994186401
714,bio_source_ccRCC,mean,0.4705063695302774,0.4168909641014197,7.674906158447266
715,bio_source_early neurons,0,0.4807507191516451,0.2610314631184215,7.5449302196502686
716,bio_source_early neurons,1,0.5140829179553249,0.2525334901438436,7.701051235198975
717,bio_source_early neurons,2,0.4583412107881679,0.280943161727868,7.559528589248657
718,bio_source_early neurons,3,0.4979542365254792,0.2474802592418549,7.527132511138916
719,bio_source_early neurons,4,0.5042928964124284,0.2699107103053296,7.561797142028809
720,bio_source_early neurons,5,0.5070012457717461,0.2637672363777073,7.6936936378479
721,bio_source_early neurons,6,0.4955261038323171,0.2612648035099382,7.581685066223144
722,bio_source_early neurons,7,0.4863987642905042,0.2408392275004507,7.560440063476562
723,bio_source_early neurons,8,0.464089577349734,0.2686630229928963,7.557773590087891
724,bio_source_early neurons,9,0.53493801918746,0.23681340350591,7.541430473327637
725,bio_source_early neurons,mean,0.4943375691264806,0.258324677842422,7.582946252822876
726,bio_source_fibroblast,0,0.4037265408312299,0.3348099915298209,7.552343130111694
727,bio_source_fibroblast,1,0.4656198500774996,0.3069685547713213,7.564983606338501
728,bio_source_fibroblast,2,0.4245300911042049,0.3332664467486211,7.676964282989502
729,bio_source_fibroblast,3,0.4564141111719781,0.3140717283228514,7.607215642929077
730,bio_source_fibroblast,4,0.4934617993101496,0.2999217745294346,7.611752510070801
731,bio_source_fibroblast,5,0.4754190004610669,0.3160408944544225,7.569928169250488
732,bio_source_fibroblast,6,0.4219610614414505,0.3397958804650516,7.623760938644409
733,bio_source_fibroblast,7,0.412337538364384,0.3092810073112182,7.639526844024658
734,bio_source_fibroblast,8,0.4623261988453881,0.3116819295914865,7.652621746063232
735,bio_source_fibroblast,9,0.4600518231695929,0.3089445645162162,7.716242790222168
736,bio_source_fibroblast,mean,0.4475848014776945,0.3174782772240444,7.621533966064453
737,bio_source_hESC,0,0.5063938151251928,0.2782773742947216,7.567639112472534
738,bio_source_hESC,1,0.5291057261050665,0.265841418422421,7.555613994598389
739,bio_source_hESC,2,0.4740961701481562,0.3149966140441538,7.594316720962524
740,bio_source_hESC,3,0.5076799383749242,0.2810083882925921,7.580390691757202
741,bio_source_hESC,4,0.5457399123640077,0.2773585095430806,7.586107492446899
742,bio_source_hESC,5,0.5435678177444884,0.2893948165470043,7.670376300811768
743,bio_source_hESC,6,0.5176570865369368,0.2804846550007296,7.69944429397583
744,bio_source_hESC,7,0.4982879905704251,0.2712885204931319,7.674584150314331
745,bio_source_hESC,8,0.5006474534187872,0.2937048883233104,7.574572801589966
746,bio_source_hESC,9,0.5159423926297007,0.2852856975518286,7.574837923049927
747,bio_source_hESC,mean,0.5139118303017686,0.2837640882512974,7.607788348197937
748,bio_source_human brain tumor,0,0.4202834662550725,0.6327063170413575,7.568386554718018
749,bio_source_human brain tumor,1,0.4102725178521523,0.6351141266805459,7.577430486679077
750,bio_source_human brain tumor,2,0.3492285311869217,0.7569462773805555,7.5955445766448975
751,bio_source_human brain tumor,3,0.3582536270714809,0.6547086752780454,7.645222902297974
752,bio_source_human brain tumor,4,0.4141102538474054,0.647022112406343,7.595618009567261
753,bio_source_human brain tumor,5,0.3787581102065361,0.6217699045507514,7.578307151794434
754,bio_source_human brain tumor,6,0.3770433641513132,0.6484229125307058,7.565783739089966
755,bio_source_human brain tumor,7,0.3976284384333325,0.6387129438525594,7.644028425216675
756,bio_source_human brain tumor,8,0.4098925956684286,0.5672688691857987,7.567691564559936
757,bio_source_human brain tumor,9,0.4201883937226337,0.5630900933240405,7.565540790557861
758,bio_source_human brain tumor,mean,0.3935659298395276,0.6365762232230704,7.59035542011261
759,bio_source_iPSC-differentiated dopamine neurons,0,0.3868220247169059,0.4219289157649911,7.662339210510254
760,bio_source_iPSC-differentiated dopamine neurons,1,0.4172087948134819,0.3703383058894779,7.589837551116943
761,bio_source_iPSC-differentiated dopamine neurons,2,0.4020722374692423,0.4348132318726012,7.575948238372803
762,bio_source_iPSC-differentiated dopamine neurons,3,0.4165226050835217,0.3946661116299406,7.572905540466309
763,bio_source_iPSC-differentiated dopamine neurons,4,0.4601828013020087,0.4021430047667107,7.61590051651001
764,bio_source_iPSC-differentiated dopamine neurons,5,0.4069888541381605,0.4254523084798187,7.584985733032227
765,bio_source_iPSC-differentiated dopamine neurons,6,0.3972917843788544,0.4274165098082607,7.590553760528564
766,bio_source_iPSC-differentiated dopamine neurons,7,0.3452083195131294,0.4181185667853838,7.7125303745269775
767,bio_source_iPSC-differentiated dopamine neurons,8,0.3897365629812573,0.4212512024560804,7.6030662059783936
768,bio_source_iPSC-differentiated dopamine neurons,9,0.4002995906947403,0.416639449690497,7.630264520645142
769,bio_source_iPSC-differentiated dopamine neurons,mean,0.4022333575091303,0.4132767607143762,7.613833165168762
770,bio_source_megakaryocytes,0,0.535817518336447,0.460137412440998,7.576987981796265
771,bio_source_megakaryocytes,1,0.5395621159446327,0.4182335774137329,7.583967924118042
772,bio_source_megakaryocytes,2,0.5048367828221563,0.5065251186770184,7.6383960247039795
773,bio_source_megakaryocytes,3,0.5452429129006817,0.4357743298606572,7.562123537063599
774,bio_source_megakaryocytes,4,0.5470725855218308,0.4713239918069574,7.718157529830933
775,bio_source_megakaryocytes,5,0.5439551202632946,0.4245069818189731,7.726893186569214
776,bio_source_megakaryocytes,6,0.5745739929032078,0.4393764664515798,7.594210863113403
777,bio_source_megakaryocytes,7,0.5203976525790506,0.4385522116026737,7.693918228149414
778,bio_source_megakaryocytes,8,0.5560960790460119,0.4110826364795286,7.611148357391357
779,bio_source_megakaryocytes,9,0.5271080702941668,0.4181767979390692,7.591091871261597
780,bio_source_megakaryocytes,mean,0.5394662830611481,0.4423689524491189,7.62968955039978
781,bio_source_muscle tissue,0,0.2905847159199858,0.6995114959940723,7.577825307846069
782,bio_source_muscle tissue,1,0.3090199661622045,0.6734562528038506,7.553256511688232
783,bio_source_muscle tissue,2,0.2384960484480425,0.7618814876685084,7.586176156997681
784,bio_source_muscle tissue,3,0.243157605995837,0.7521610597203526,7.556764125823975
785,bio_source_muscle tissue,4,0.2473234051291739,0.6916431413563522,7.638623476028442
786,bio_source_muscle tissue,5,0.2554150086925375,0.7185005204094084,7.581162691116333
787,bio_source_muscle tissue,6,0.2934089789805093,0.6436030480370728,7.578701019287109
788,bio_source_muscle tissue,7,0.2319753911567326,0.6743340261800055,7.667527675628662
789,bio_source_muscle tissue,8,0.2676902632385116,0.700872883989814,7.556949138641357
790,bio_source_muscle tissue,9,0.264670371195955,0.7628948580682342,7.569541931152344
791,bio_source_muscle tissue,mean,0.264174175491949,0.7078858774227672,7.58665280342102
792,bio_source_neuronal precursor cells,0,0.495575621425574,0.2708526395667391,7.585474252700806
793,bio_source_neuronal precursor cells,1,0.541369698829766,0.2428508820183781,7.586225271224976
794,bio_source_neuronal precursor cells,2,0.4652038378784007,0.3134530573556714,7.554163932800293
795,bio_source_neuronal precursor cells,3,0.5276666640700792,0.2485840552081334,7.57973837852478
796,bio_source_neuronal precursor cells,4,0.5349804217611966,0.269838140768076,7.661112308502197
797,bio_source_neuronal precursor cells,5,0.5529882225570133,0.2612518100688877,7.56121563911438
798,bio_source_neuronal precursor cells,6,0.518888991801985,0.2563831070199087,7.597537517547607
799,bio_source_neuronal precursor cells,7,0.4973525093216745,0.2450156172996411,7.662901163101196
800,bio_source_neuronal precursor cells,8,0.4884063257577218,0.2653924735410618,7.589108943939209
801,bio_source_neuronal precursor cells,9,0.5400891635744829,0.2475784582668881,7.5575854778289795
802,bio_source_neuronal precursor cells,mean,0.5162521456977893,0.2621200241113386,7.593506288528443
803,bio_source_neurons,0,0.5329624309483646,0.28327586483937,7.570685863494873
804,bio_source_neurons,1,0.5513296000949837,0.2863907335115369,7.56574273109436
805,bio_source_neurons,2,0.4948813960473225,0.314696935184003,7.590076684951782
806,bio_source_neurons,3,0.5527555792229825,0.2667361486166007,7.563544273376465
807,bio_source_neurons,4,0.5627337623787242,0.2814154345480109,7.64849853515625
808,bio_source_neurons,5,0.567357246788736,0.2852045032265306,7.571068286895752
809,bio_source_neurons,6,0.5389291586842937,0.2830518420901615,7.571342468261719
810,bio_source_neurons,7,0.5159045797471096,0.2791231948555727,7.671525478363037
811,bio_source_neurons,8,0.5126432485776543,0.2911671190757521,7.579495429992676
812,bio_source_neurons,9,0.571525746637987,0.2499150473578673,7.558859348297119
813,bio_source_neurons,mean,0.5401022749128158,0.2820976823305406,7.589083909988403
814,bio_source_normal brain tissue,0,0.3925118304404023,0.8880536225475931,7.600786447525024
815,bio_source_normal brain tissue,1,0.3677564467622991,0.823218766775077,7.56943154335022
816,bio_source_normal brain tissue,2,0.3608030392593101,0.8413756546958985,7.587125301361084
817,bio_source_normal brain tissue,3,0.3810705425021308,0.7770833169082701,7.582599401473999
818,bio_source_normal brain tissue,4,0.4031342403208677,0.8016505214359303,7.656316757202148
819,bio_source_normal brain tissue,5,0.3597545779416312,0.7504490939453076,7.625947713851929
820,bio_source_normal brain tissue,6,0.3744314756361262,0.799949196755782,7.592955827713013
821,bio_source_normal brain tissue,7,0.3805629876376944,0.8290794335512169,7.701716661453247
822,bio_source_normal brain tissue,8,0.3844294184758702,0.7666428026616876,7.584511995315552
823,bio_source_normal brain tissue,9,0.3667404871661374,0.7458253700519551,7.631297588348389
824,bio_source_normal brain tissue,mean,0.377119504614247,0.8023327779328717,7.613268923759461
825,bio_source_normal prostate,0,0.6183530975569564,0.339733563509088,7.599936962127685
826,bio_source_normal prostate,1,0.6446756154089577,0.3031880773343459,7.66225790977478
827,bio_source_normal prostate,2,0.5807307878183006,0.3609286478621553,7.624981641769409
828,bio_source_normal prostate,3,0.6409423169633315,0.323932381531182,7.561309576034546
829,bio_source_normal prostate,4,0.6061904899978987,0.3503332707164429,7.679470062255859
830,bio_source_normal prostate,5,0.591284405905723,0.3647744035841355,7.577839612960815
831,bio_source_normal prostate,6,0.6511896758382734,0.3228703648223172,7.599684238433838
832,bio_source_normal prostate,7,0.6386204984863338,0.312451488807409,7.706688165664673
833,bio_source_normal prostate,8,0.6292020692504752,0.3072227924259301,7.618079423904419
834,bio_source_normal prostate,9,0.6076862610430993,0.3210819805086348,7.7048499584198
835,bio_source_normal prostate,mean,0.620887521826935,0.330651697110164,7.6335097551345825
836,bio_source_primary macrophages,0,-0.6648451073940023,1.2042555335854292,7.566758394241333
837,bio_source_primary macrophages,1,-0.6147039974953592,1.1022397948277929,7.602617263793945
838,bio_source_primary macrophages,2,-0.7253712521247551,1.322571428704301,7.57595944404602
839,bio_source_primary macrophages,3,-0.6920623722276136,1.2888985630059535,7.611905097961426
840,bio_source_primary macrophages,4,-0.9028721388661204,1.274175100232934,7.635102987289429
841,bio_source_primary macrophages,5,-0.8398891653650378,1.273657151176908,7.551164388656616
842,bio_source_primary macrophages,6,-0.7678813024570461,1.199472361571825,7.564026117324829
843,bio_source_primary macrophages,7,-0.8821389491884561,1.265844453312862,7.661940336227417
844,bio_source_primary macrophages,8,-0.57079180809484,1.2456306013523837,7.577768564224243
845,bio_source_primary macrophages,9,-0.5890136755126709,1.1434626736997575,7.56989598274231
846,bio_source_primary macrophages,mean,-0.7249569768725901,1.2320207661470146,7.591713857650757
847,bio_source_skeletal muscle,0,0.0186015408444153,2.46851243802958,7.593617916107178
848,bio_source_skeletal muscle,1,-0.0944345661375629,2.4403769564592928,7.572847604751587
849,bio_source_skeletal muscle,2,-0.0747199042289088,2.4719551394062,7.584726095199585
850,bio_source_skeletal muscle,3,-0.1766836309965531,2.6780278219054137,7.588207244873047
851,bio_source_skeletal muscle,4,-0.0801807915592203,2.532441918490276,7.6424853801727295
852,bio_source_skeletal muscle,5,-0.0666311596631465,2.512952466839081,7.591873407363892
853,bio_source_skeletal muscle,6,-0.0834185014408352,2.783068232275342,7.589926719665527
854,bio_source_skeletal muscle,7,-0.0678244635085232,2.459144878770781,7.653429746627808
855,bio_source_skeletal muscle,8,-0.1306078216776767,2.5736360743218363,7.60648250579834
856,bio_source_skeletal muscle,9,0.0448506807102792,2.379514962733769,7.5795981884002686
857,bio_source_skeletal muscle,mean,-0.0711048617657732,2.529963088923157,7.600319480895996
858,mean_te,0,0.5492221289033374,0.2130364325104293,7.716429948806763
859,mean_te,1,0.6056822588268691,0.1864958387291439,7.621916055679321
860,mean_te,2,0.5656935633063161,0.2138699848659894,7.602975368499756
861,mean_te,3,0.6068803815898834,0.1903296466357317,7.600861310958862
862,mean_te,4,0.6174721443083104,0.1854013528707679,7.578445672988892
863,mean_te,5,0.6010048742038451,0.1872319016765163,7.605390787124634
864,mean_te,6,0.6115534617514184,0.1877435742624577,7.588093757629394
865,mean_te,7,0.5748986974748798,0.1904015006762189,7.679436683654785
866,mean_te,8,0.5842730728048429,0.1820661612427257,7.617379426956177
867,mean_te,9,0.5838349635191741,0.1965478099037488,7.6858971118927
868,mean_te,mean,0.5900515546688877,0.1933124203373729,7.629682612419129
869,mean_across_cell_lines,0,0.5671536064410239,0.20456206353802153,0.0
870,mean_across_cell_lines,1,0.6197293634901513,0.17985214433664476,0.0
871,mean_across_cell_lines,2,0.5734022492793837,0.21007391735902906,0.0
872,mean_across_cell_lines,3,0.6041296187967468,0.1916614339235649,0.0
873,mean_across_cell_lines,4,0.6224520853406355,0.18298770431976183,0.0
874,mean_across_cell_lines,5,0.612022400503776,0.1820618325013832,0.0
875,mean_across_cell_lines,6,0.6186439070101108,0.1843166276819033,0.0
876,mean_across_cell_lines,7,0.5820354543990318,0.18720497029569952,0.0
877,mean_across_cell_lines,8,0.6027649703097998,0.17396769907301168,0.0
878,mean_across_cell_lines,9,0.6014328313518176,0.18823663025557322,0.0
879,mean_across_cell_lines,mean,0.6003766486922477,0.1884925023284593,0.0
